user_id,gender,purchase_frequent,redeem_frequent,total_frequent,purchase_amount,redeem_amount,final_balance
26839,0,0.000000,0.000000,0.000000,0,0,0
17839,1,0.002342,0.002342,0.004684,798,794,4
15992,0,0.000000,0.000000,0.000000,0,0,0
23733,0,0.000000,0.000000,0.000000,0,0,0
11985,0,0.004684,0.023419,0.028103,519204,562191,736
9486,0,0.072600,0.262295,0.334895,1656812,2104202,352241
13244,0,0.000000,0.000000,0.000000,0,0,0
22924,0,0.007026,0.004684,0.011710,503196,418381,86847
6142,1,0.002342,0.004684,0.007026,421519,733746,16321
1771,1,0.000000,0.000000,0.000000,0,0,0
20088,1,0.011710,0.231850,0.243560,29741532,55868000,12860983
17739,0,0.004684,0.004684,0.009368,1072978,80178,36072
18226,0,0.016393,0.142857,0.159251,1465176,1568733,807425
14936,0,0.000000,0.000000,0.000000,0,0,0
26576,1,0.000000,0.000000,0.000000,0,0,0
20792,0,0.011710,0.009368,0.021077,555493,711261,1391810
6022,1,0.004684,0.004684,0.009368,40294,15095,30529
3397,1,0.035129,0.285714,0.320843,1080770,2922842,617364
24857,0,0.000000,0.000000,0.000000,0,0,0
16411,0,0.011710,0.021077,0.032787,2859391,3331800,0
9164,1,0.000000,0.000000,0.000000,0,0,0
2148,0,0.074941,0.072600,0.147541,8429867,9644352,49296
21199,1,0.002342,0.000000,0.002342,5143,0,5143
24224,1,0.000000,0.000000,0.000000,0,0,0
9685,0,0.000000,0.000000,0.000000,0,0,0
4855,0,0.000000,0.000000,0.000000,0,0,0
26088,1,0.000000,0.000000,0.000000,0,0,0
13738,0,0.000000,0.000000,0.000000,0,0,0
21200,0,0.002342,0.000000,0.002342,20188,0,0
26889,1,0.000000,0.000000,0.000000,0,0,0
24337,1,0.021077,0.030445,0.051522,5967754,5849255,0
24783,1,0.000000,0.000000,0.000000,0,0,0
5131,0,0.000000,0.000000,0.000000,0,0,0
534,0,0.002342,0.002342,0.004684,19888,197538,23881
1172,0,0.000000,0.000000,0.000000,0,0,0
22746,1,0.002342,0.007026,0.009368,97544,109546,67
108,0,0.053864,0.025761,0.079625,19617665,15496826,5954215
7140,1,0.002342,0.004684,0.007026,85946,84736,1263
7921,1,0.028103,0.060890,0.088993,13139951,14300589,124713
8575,0,0.000000,0.000000,0.000000,0,0,0
905,0,0.000000,0.000000,0.000000,0,0,0
5864,1,0.002342,0.002342,0.004684,10227,6000,40419
9531,1,0.042155,0.119438,0.161593,5469050,6293532,7738276
8133,0,0.011710,0.145199,0.156909,1503052,1799326,0
28355,0,0.142857,0.051522,0.194379,2056376,2704227,156436
18733,1,0.000000,0.000000,0.000000,0,0,0
9782,1,0.002342,0.014052,0.016393,16728,59606,494999
11862,1,0.000000,0.000000,0.000000,0,0,0
4490,0,0.002342,0.011710,0.014052,101889,149229,1675
15040,0,0.002342,0.016393,0.018735,102157,100614,2165
11397,0,0.000000,0.000000,0.000000,0,0,0
98,0,0.000000,0.000000,0.000000,0,0,0
17011,0,0.011710,0.025761,0.037471,3023458,1294510,1868020
5154,1,0.000000,0.000000,0.000000,0,0,0
20329,0,0.004684,0.016393,0.021077,200060,185767,35842
28319,0,0.002342,0.002342,0.004684,30047,2000,28083
24111,1,0.000000,0.000000,0.000000,0,0,0
14679,1,0.000000,0.000000,0.000000,0,0,0
957,1,0.000000,0.000000,0.000000,0,0,0
1941,1,0.042155,0.049180,0.091335,129466,321204,4273
2398,1,0.035129,0.229508,0.264637,1033274,1358914,4337
12634,0,0.000000,0.000000,0.000000,0,0,0
14272,1,0.000000,0.000000,0.000000,0,0,0
24006,1,0.000000,0.000000,0.000000,0,0,0
21427,0,0.000000,0.000000,0.000000,0,0,0
27979,1,0.000000,0.000000,0.000000,0,0,0
8132,1,0.000000,0.000000,0.000000,0,0,0
6739,1,0.000000,0.000000,0.000000,0,0,0
28314,0,0.007026,0.002342,0.009368,91002,50857,40801
17857,1,0.002342,0.000000,0.002342,609,0,609
12792,1,0.000000,0.000000,0.000000,0,0,0
21395,1,0.042155,0.147541,0.189696,5421588,2921903,3954530
3044,0,0.000000,0.000000,0.000000,0,0,0
5513,0,0.000000,0.000000,0.000000,0,0,0
439,1,0.000000,0.000000,0.000000,0,0,0
11829,1,0.000000,0.000000,0.000000,0,0,0
8135,1,0.000000,0.000000,0.000000,0,0,0
26271,1,0.044496,0.046838,0.091335,23445890,21901994,3118880
3056,1,0.039813,0.135831,0.175644,735963,1146910,158669
11982,0,0.000000,0.000000,0.000000,0,0,0
6732,0,0.000000,0.000000,0.000000,0,0,0
19694,0,0.002342,0.004684,0.007026,2012,9399,748
27213,1,0.002342,0.000000,0.002342,1791,0,1791
4834,1,0.002342,0.002342,0.004684,30155,29548,987
11225,1,0.000000,0.000000,0.000000,0,0,0
20291,0,0.000000,0.000000,0.000000,0,0,0
23912,0,0.018735,0.018735,0.037471,11994033,10757022,896885
14062,0,0.025761,0.042155,0.067916,771183,443812,562763
14616,1,0.000000,0.000000,0.000000,0,0,0
1847,1,0.000000,0.000000,0.000000,0,0,0
19934,1,0.007026,0.002342,0.009368,12011526,12026955,168089
16324,1,0.000000,0.000000,0.000000,0,0,0
11269,0,0.074941,0.156909,0.231850,18749219,27100142,7044428
12596,0,0.000000,0.000000,0.000000,0,0,0
18497,1,0.002342,0.002342,0.004684,50733,50793,627
7058,1,0.000000,0.000000,0.000000,0,0,0
2097,1,0.000000,0.000000,0.000000,0,0,0
25338,1,0.000000,0.000000,0.000000,0,0,0
11268,1,0.009368,0.002342,0.011710,2561663,203675,2383358
20295,0,0.000000,0.009368,0.009368,0,58202,0
12067,0,0.000000,0.000000,0.000000,0,0,0
4419,1,0.000000,0.000000,0.000000,0,0,0
5913,0,0.000000,0.000000,0.000000,0,0,0
28008,1,0.023419,0.074941,0.098361,21914409,14668471,8566404
1036,0,0.000000,0.000000,0.000000,0,0,0
25866,1,0.000000,0.000000,0.000000,0,0,0
15579,1,0.000000,0.000000,0.000000,0,0,0
5805,0,0.000000,0.000000,0.000000,0,0,0
28020,0,0.000000,0.000000,0.000000,0,0,0
7415,1,0.000000,0.000000,0.000000,0,0,0
14457,1,0.000000,0.000000,0.000000,0,0,0
4225,1,0.002342,0.004684,0.007026,1974,1926,0
23106,1,0.000000,0.000000,0.000000,0,0,0
7596,0,0.000000,0.000000,0.000000,0,0,0
14248,1,0.000000,0.000000,0.000000,0,0,0
17644,1,0.002342,0.004684,0.007026,9980,209667,12011
19645,0,0.000000,0.000000,0.000000,0,0,0
21025,1,0.000000,0.000000,0.000000,0,0,0
17490,1,0.000000,0.000000,0.000000,0,0,0
2993,1,0.009368,0.028103,0.037471,119374,130254,0
12244,1,0.002342,0.039813,0.042155,1018465,949942,50761
15685,0,0.000000,0.000000,0.000000,0,0,0
7483,1,0.004684,0.007026,0.011710,10750,6900,3864
17571,1,0.000000,0.000000,0.000000,0,0,0
20634,0,0.000000,0.000000,0.000000,0,0,0
25386,0,0.000000,0.000000,0.000000,0,0,0
7782,0,0.000000,0.000000,0.000000,0,0,0
8836,0,0.009368,0.004684,0.014052,18387928,5150654,13780863
1456,1,0.004684,0.004684,0.009368,312756,317900,0
8999,1,0.067916,0.063232,0.131148,15789932,18893090,206353
10444,0,0.000000,0.000000,0.000000,0,0,0
25024,0,0.002342,0.000000,0.002342,101,0,101
1518,0,0.016393,0.018735,0.035129,216984,73602,201098
22868,0,0.000000,0.000000,0.000000,0,0,0
18555,0,0.002342,0.009368,0.011710,16265,34376,106
5644,1,0.000000,0.000000,0.000000,0,0,0
22073,1,0.000000,0.000000,0.000000,0,0,0
3998,0,0.000000,0.000000,0.000000,0,0,0
22826,0,0.002342,0.000000,0.002342,258,0,258
20657,1,0.002342,0.000000,0.002342,502,0,0
14826,1,0.000000,0.000000,0.000000,0,0,0
7785,0,0.000000,0.000000,0.000000,0,0,0
21656,0,0.000000,0.000000,0.000000,0,0,0
18837,1,0.002342,0.023419,0.025761,49261,40579,0
22757,0,0.192037,0.021077,0.213115,1795690,3460697,21702
18973,1,0.004684,0.009368,0.014052,184262,564512,7230
7437,1,0.011710,0.016393,0.028103,5571530,6684881,3009
16359,1,0.000000,0.000000,0.000000,0,0,0
13598,0,0.000000,0.000000,0.000000,0,0,180
1344,0,0.032787,0.039813,0.072600,6960147,9364140,9790
16665,1,0.000000,0.000000,0.000000,0,0,0
7605,1,0.000000,0.000000,0.000000,0,0,0
18675,1,0.000000,0.000000,0.000000,0,0,0
5919,0,0.000000,0.000000,0.000000,0,0,0
23748,1,0.000000,0.000000,0.000000,0,0,0
8782,0,0.000000,0.000000,0.000000,0,0,0
13983,0,0.004684,0.039813,0.044496,1467759,729919,0
33,0,0.000000,0.000000,0.000000,0,0,0
16932,1,0.000000,0.000000,0.000000,0,0,0
13869,1,0.000000,0.004684,0.004684,0,14455,0
7806,1,0.000000,0.000000,0.000000,0,0,0
1711,0,0.009368,0.000000,0.009368,3523586,0,3604011
21010,1,0.011710,0.011710,0.023419,6605638,3622566,42968
22771,1,0.004684,0.004684,0.009368,1685960,202416,1502797
5139,1,0.002342,0.002342,0.004684,964313,21760,0
8186,1,0.000000,0.000000,0.000000,0,0,0
28119,1,0.000000,0.000000,0.000000,0,0,0
7051,1,0.002342,0.002342,0.004684,20338,99076,23545
23791,1,0.023419,0.025761,0.049180,4662056,103716,4781661
4397,0,0.004684,0.007026,0.011710,1909993,1675029,251408
3446,0,0.000000,0.000000,0.000000,0,0,0
7962,1,0.000000,0.000000,0.000000,0,0,0
7353,1,0.000000,0.000000,0.000000,0,0,0
11541,0,0.000000,0.000000,0.000000,0,0,0
22361,0,0.000000,0.000000,0.000000,0,0,0
19966,1,0.002342,0.000000,0.002342,58754,0,0
18476,0,0.021077,0.035129,0.056206,2642359,1312338,1786556
21361,1,0.000000,0.000000,0.000000,0,0,0
1684,0,0.000000,0.000000,0.000000,0,0,0
10662,1,0.007026,0.000000,0.007026,297541,0,310229
18842,0,0.004684,0.023419,0.028103,110669,1094518,23769
19920,0,0.000000,0.000000,0.000000,0,0,0
12981,0,0.025761,0.126464,0.152225,12614872,14715578,5995115
6782,1,0.004684,0.016393,0.021077,197021,179420,0
1897,1,0.000000,0.009368,0.009368,0,9695,271
2792,1,0.009368,0.018735,0.028103,131258,131940,573
13024,0,0.007026,0.056206,0.063232,45121,371691,8083
6755,0,0.000000,0.000000,0.000000,0,0,0
12768,1,0.000000,0.000000,0.000000,0,0,0
10603,1,0.021077,0.030445,0.051522,487295,673522,2706
1403,0,0.004684,0.000000,0.004684,1108354,0,1113584
10401,0,0.180328,0.112412,0.292740,6884217,9909877,319387
291,0,0.000000,0.000000,0.000000,0,0,0
20074,1,0.000000,0.004684,0.004684,0,22263,4771
15129,0,0.014052,0.009368,0.023419,5018310,1032192,5238356
1982,1,0.000000,0.000000,0.000000,0,0,0
6821,1,0.000000,0.000000,0.000000,0,0,0
24744,1,0.000000,0.000000,0.000000,0,0,0
7710,0,0.000000,0.000000,0.000000,0,0,0
11828,1,0.002342,0.119438,0.121780,10208,293181,62818
13295,0,0.000000,0.000000,0.000000,0,0,0
1581,1,0.014052,0.011710,0.025761,97708,90662,39895
84,1,0.000000,0.000000,0.000000,0,0,0
979,1,0.000000,0.011710,0.011710,0,460050,7722
16654,0,0.000000,0.000000,0.000000,0,0,0
18178,1,0.000000,0.002342,0.002342,0,5812,27
11528,1,0.000000,0.000000,0.000000,0,0,0
5430,0,0.000000,0.000000,0.000000,0,0,0
26385,0,0.000000,0.000000,0.000000,0,0,0
92,0,0.023419,0.058548,0.081967,856590,808911,92000
11590,1,0.032787,0.004684,0.037471,4593077,1495921,3168742
26371,1,0.014052,0.000000,0.014052,4986275,0,5016690
10694,1,0.009368,0.018735,0.028103,1225974,1188431,39685
16667,0,0.060890,0.138173,0.199063,2008701,3350164,429494
17244,0,0.002342,0.011710,0.014052,9949,119496,439
14525,0,0.009368,0.000000,0.009368,984,0,0
20369,1,0.000000,0.000000,0.000000,0,0,0
1489,1,0.002342,0.002342,0.004684,639,606,33
24014,0,0.000000,0.000000,0.000000,0,0,0
3224,0,0.023419,0.098361,0.121780,161695,427067,1916
18986,1,0.002342,0.009368,0.011710,197378,79000,0
18599,0,0.000000,0.018735,0.018735,0,146278,0
7139,0,0.000000,0.000000,0.000000,0,0,0
18408,1,0.000000,0.004684,0.004684,0,400000,0
6669,1,0.021077,0.018735,0.039813,2430799,646421,608183
20552,0,0.000000,0.000000,0.000000,0,0,0
15390,1,0.016393,0.028103,0.044496,4056758,168589,3931705
12628,0,0.000000,0.000000,0.000000,0,0,0
23964,0,0.000000,0.000000,0.000000,0,0,0
1878,1,0.014052,0.007026,0.021077,4074245,3290021,2132228
2175,1,0.025761,0.049180,0.074941,7483,13004,18
7267,0,0.011710,0.004684,0.016393,18719376,15628437,10611495
2657,1,0.000000,0.000000,0.000000,0,0,0
2508,1,0.000000,0.000000,0.000000,0,0,0
17147,1,0.000000,0.007026,0.007026,0,413273,2
17166,1,0.000000,0.000000,0.000000,0,0,0
22495,0,0.000000,0.000000,0.000000,0,0,0
901,1,0.000000,0.000000,0.000000,0,0,0
18768,0,0.000000,0.000000,0.000000,0,0,0
339,0,0.021077,0.060890,0.081967,1067883,1483416,11655
16348,0,0.000000,0.000000,0.000000,0,0,0
1257,1,0.004684,0.011710,0.016393,71020,60032,1499
21897,0,0.000000,0.000000,0.000000,0,0,0
28097,1,0.000000,0.007026,0.007026,0,22544,82189
8871,1,0.007026,0.011710,0.018735,1760608,1190,1012109
7085,0,0.004684,0.042155,0.046838,1217952,8877254,218039
13424,1,0.002342,0.000000,0.002342,3958490,0,0
20776,1,0.002342,0.000000,0.002342,15359,0,0
17829,1,0.065574,0.135831,0.201405,1294227,1775339,0
1050,1,0.016393,0.018735,0.035129,40688347,28380372,13441815
10753,1,0.004684,0.011710,0.016393,103605,118022,1107
18465,1,0.000000,0.000000,0.000000,0,0,257
19444,0,0.000000,0.000000,0.000000,0,0,0
23714,1,0.023419,0.088993,0.112412,2645877,2921597,0
13025,1,0.011710,0.100703,0.112412,2729486,5512945,2794090
5421,0,0.014052,0.028103,0.042155,32992,1081298,3566
9018,1,0.002342,0.000000,0.002342,100,0,100
7480,0,0.004684,0.000000,0.004684,219141,0,219643
19256,1,0.002342,0.004684,0.007026,10172,5835,168
26114,0,0.000000,0.000000,0.000000,0,0,0
20705,1,0.042155,0.081967,0.124122,394377,507948,345
7472,1,0.000000,0.000000,0.000000,0,0,0
20200,1,0.000000,0.000000,0.000000,0,0,0
4357,1,0.009368,0.014052,0.023419,78787,78337,936
6927,0,0.000000,0.000000,0.000000,0,0,0
8685,0,0.007026,0.002342,0.009368,59496,5033,55850
28288,1,0.039813,0.049180,0.088993,22103989,12452605,9879237
12682,0,0.002342,0.000000,0.002342,502,0,502
27770,1,0.000000,0.000000,0.000000,0,0,0
27793,0,0.000000,0.000000,0.000000,0,0,0
6433,1,0.000000,0.000000,0.000000,0,0,0
14596,0,0.004684,0.002342,0.007026,2021551,2018262,3555
15722,0,0.028103,0.028103,0.056206,9125165,8287129,1931724
26246,1,0.000000,0.000000,0.000000,0,0,0
27248,1,0.000000,0.000000,0.000000,0,0,0
26655,1,0.016393,0.011710,0.028103,1634231,3689333,1119
15866,0,0.000000,0.000000,0.000000,0,0,0
18501,1,0.002342,0.000000,0.002342,100144,0,100738
18898,0,0.000000,0.000000,0.000000,0,0,0
5423,1,0.000000,0.000000,0.000000,0,0,0
6752,1,0.000000,0.000000,0.000000,0,0,0
10314,1,0.000000,0.000000,0.000000,0,0,0
12481,1,0.000000,0.000000,0.000000,0,0,0
2634,0,0.000000,0.000000,0.000000,0,0,0
8953,0,0.016393,0.053864,0.070258,3793768,4736711,490226
21083,0,0.002342,0.002342,0.004684,10116,9981,167
11279,0,0.007026,0.051522,0.058548,72175,136217,40209
11672,1,0.000000,0.000000,0.000000,0,0,0
22097,1,0.000000,0.000000,0.000000,0,0,0
7092,0,0.000000,0.000000,0.000000,0,0,0
9102,1,0.002342,0.000000,0.002342,1984,0,0
22411,1,0.000000,0.000000,0.000000,0,0,0
20719,0,0.000000,0.000000,0.000000,0,0,0
15055,1,0.000000,0.000000,0.000000,0,0,0
9384,0,0.000000,0.000000,0.000000,0,0,0
8267,0,0.000000,0.000000,0.000000,0,0,0
913,0,0.000000,0.000000,0.000000,0,0,0
14120,0,0.002342,0.002342,0.004684,4971,4900,71
27820,0,0.018735,0.063232,0.081967,120741,185828,0
4651,1,0.000000,0.000000,0.000000,0,0,0
12558,1,0.014052,0.004684,0.018735,8653820,2793618,6001064
24818,1,0.000000,0.007026,0.007026,0,119664,54
17036,0,0.000000,0.000000,0.000000,0,0,0
19429,1,0.002342,0.007026,0.009368,50200,15740,8687
21528,0,0.016393,0.065574,0.081967,13508378,13859408,481982
17451,1,0.000000,0.000000,0.000000,0,0,0
27562,0,0.004684,0.035129,0.039813,132412,481465,195
24044,0,0.021077,0.046838,0.067916,4540023,5422661,1282804
24064,0,0.007026,0.053864,0.060890,2447180,7372202,243287
8711,1,0.014052,0.009368,0.023419,6034838,2960287,3089981
1366,1,0.014052,0.044496,0.058548,16062579,11556267,5010610
17716,0,0.000000,0.000000,0.000000,0,0,0
25643,1,0.000000,0.000000,0.000000,0,0,0
4444,0,0.002342,0.000000,0.002342,5035,0,5035
11726,0,0.000000,0.000000,0.000000,0,0,0
660,0,0.009368,0.011710,0.021077,15376548,7471110,29597
21608,0,0.000000,0.002342,0.002342,0,101000,0
4102,0,0.002342,0.000000,0.002342,118,0,118
4800,1,0.002342,0.002342,0.004684,202,22310,202
1283,1,0.000000,0.000000,0.000000,0,0,0
14989,0,0.000000,0.000000,0.000000,0,0,0
23779,0,0.032787,0.192037,0.224824,36316358,41181132,2560835
25603,0,0.000000,0.000000,0.000000,0,0,0
23134,0,0.021077,0.060890,0.081967,321014,291694,25088
25110,1,0.009368,0.002342,0.011710,4955306,22700,5002134
9962,1,0.000000,0.000000,0.000000,0,0,0
6663,1,0.000000,0.000000,0.000000,0,0,0
2769,0,0.000000,0.000000,0.000000,0,0,0
20693,1,0.030445,0.023419,0.053864,11491463,8603652,10095432
11410,0,0.037471,0.025761,0.063232,10717457,10159002,97548
7309,0,0.000000,0.000000,0.000000,0,0,0
26194,0,0.000000,0.000000,0.000000,0,0,0
7135,1,0.000000,0.000000,0.000000,0,0,0
12750,0,0.000000,0.000000,0.000000,0,0,0
15660,1,0.007026,0.014052,0.021077,3041441,1137648,4501813
2818,0,0.000000,0.000000,0.000000,0,0,0
8940,0,0.007026,0.007026,0.014052,973634,513301,476579
11156,1,0.018735,0.016393,0.035129,5801048,2333893,5700823
18870,0,0.046838,0.103044,0.149883,8846423,14149797,282586
19989,1,0.004684,0.007026,0.011710,534092,614995,1159
14902,0,0.009368,0.009368,0.018735,67994,47622,20449
7863,1,0.009368,0.117096,0.126464,664464,657352,71850
20460,1,0.000000,0.000000,0.000000,0,0,0
27702,0,0.000000,0.000000,0.000000,0,0,0
13331,0,0.000000,0.000000,0.000000,0,0,0
6508,1,0.000000,0.000000,0.000000,0,0,0
8512,0,0.000000,0.000000,0.000000,0,0,0
10405,1,0.000000,0.002342,0.002342,0,981,22
15994,1,0.000000,0.002342,0.002342,0,487916,15529
19416,0,0.000000,0.000000,0.000000,0,0,0
9982,0,0.000000,0.000000,0.000000,0,0,0
9318,0,0.014052,0.011710,0.025761,5113203,5198183,1997630
28358,0,0.007026,0.011710,0.018735,279046,228416,0
17022,0,0.067916,0.011710,0.079625,31863442,22732189,9313646
5195,1,0.014052,0.046838,0.060890,67585322,69121737,414570
14614,0,0.007026,0.023419,0.030445,353194,114425,127813
2558,1,0.004684,0.021077,0.025761,61146,59917,1372
4216,1,0.000000,0.000000,0.000000,0,0,0
19178,0,0.000000,0.000000,0.000000,0,0,0
21124,0,0.000000,0.000000,0.000000,0,0,0
19292,0,0.011710,0.025761,0.037471,1768057,1710824,710228
28010,0,0.025761,0.002342,0.028103,13211000,9891,13557786
18917,0,0.002342,0.000000,0.002342,596,0,0
20459,0,0.000000,0.000000,0.000000,0,0,0
7827,0,0.002342,0.011710,0.014052,16123,16076,79
16826,1,0.009368,0.065574,0.074941,209933,1019914,9766
18051,1,0.000000,0.000000,0.000000,0,0,0
27812,1,0.011710,0.128806,0.140515,985752,1982627,260651
12234,1,0.000000,0.000000,0.000000,0,0,0
780,0,0.000000,0.000000,0.000000,0,0,0
25230,0,0.000000,0.000000,0.000000,0,0,0
25673,1,0.004684,0.030445,0.035129,400625,230372,178954
3201,1,0.002342,0.002342,0.004684,10083,4922,280
8319,1,0.088993,0.175644,0.264637,7755685,33969023,132349
16405,1,0.000000,0.002342,0.002342,0,20000,49
12441,1,0.000000,0.000000,0.000000,0,0,0
13624,0,0.000000,0.000000,0.000000,0,0,0
19262,1,0.002342,0.000000,0.002342,10223,0,10273
12857,1,0.004684,0.000000,0.004684,105189,0,105285
18630,1,0.000000,0.000000,0.000000,0,0,0
17200,1,0.000000,0.000000,0.000000,0,0,0
16298,1,0.000000,0.000000,0.000000,0,0,0
34,1,0.000000,0.000000,0.000000,0,0,0
8624,1,0.000000,0.000000,0.000000,0,0,0
21227,0,0.000000,0.000000,0.000000,0,0,0
2043,0,0.002342,0.002342,0.004684,493,51189,0
5346,1,0.002342,0.004684,0.007026,368,200095,1081
10836,1,0.000000,0.000000,0.000000,0,0,0
5222,1,0.002342,0.002342,0.004684,453,452,1
5356,0,0.044496,0.154567,0.199063,23856167,33837553,5465013
18494,1,0.002342,0.000000,0.002342,39479,0,0
16281,0,0.021077,0.339578,0.360656,186762,2123993,41854
21668,1,0.000000,0.000000,0.000000,0,0,0
24588,1,0.002342,0.002342,0.004684,70673,68818,1855
10823,0,0.000000,0.000000,0.000000,0,0,0
27390,0,0.009368,0.002342,0.011710,753307,26576,0
14154,0,0.000000,0.002342,0.002342,0,19410,550
25720,1,0.039813,0.114754,0.154567,2626756,3287909,1991
3210,0,0.002342,0.000000,0.002342,15288,0,15307
6263,1,0.000000,0.000000,0.000000,0,0,0
3340,0,0.000000,0.000000,0.000000,0,0,0
10964,0,0.000000,0.000000,0.000000,0,0,0
15845,1,0.014052,0.030445,0.044496,1597929,1899729,711
16551,0,0.002342,0.004684,0.007026,27928,15729,8066
12979,0,0.000000,0.000000,0.000000,0,0,0
19503,1,0.000000,0.000000,0.000000,0,0,0
3195,1,0.023419,0.018735,0.042155,3354622,3442539,3073
3378,1,0.028103,0.007026,0.035129,4140967,574133,6035957
8860,0,0.000000,0.000000,0.000000,0,0,0
5802,1,0.028103,0.018735,0.046838,5520069,2620194,2980674
17176,0,0.002342,0.009368,0.011710,199974,101732,295563
11049,0,0.000000,0.000000,0.000000,0,0,0
16782,1,0.000000,0.000000,0.000000,0,0,0
22132,0,0.002342,0.004684,0.007026,44186,44201,0
22425,1,0.000000,0.000000,0.000000,0,0,0
128,0,0.000000,0.000000,0.000000,0,0,0
11139,1,0.002342,0.002342,0.004684,49090,48906,280
12068,0,0.000000,0.002342,0.002342,0,10020,43
3729,0,0.000000,0.000000,0.000000,0,0,0
20612,1,0.002342,0.016393,0.018735,50764,50036,781
13252,0,0.000000,0.000000,0.000000,0,0,0
1552,1,0.000000,0.000000,0.000000,0,0,0
24283,1,0.000000,0.000000,0.000000,0,0,509761
21529,0,0.004684,0.007026,0.011710,50200,26830,23866
17279,1,0.000000,0.000000,0.000000,0,0,0
24757,1,0.002342,0.018735,0.021077,9370,4497604,8808
18940,1,0.000000,0.000000,0.000000,0,0,0
28208,1,0.000000,0.000000,0.000000,0,0,0
16382,0,0.004684,0.018735,0.023419,65919,57004,113961
11087,0,0.002342,0.000000,0.002342,5085,0,5085
12812,1,0.014052,0.011710,0.025761,417687,271917,149179
14655,0,0.000000,0.000000,0.000000,0,0,0
6136,1,0.028103,0.058548,0.086651,126371,484664,27318
14668,1,0.032787,0.110070,0.142857,2290041,4541672,3030534
7078,1,0.002342,0.007026,0.009368,8877,14080,125
1252,0,0.000000,0.000000,0.000000,0,0,0
15752,0,0.000000,0.000000,0.000000,0,0,0
1063,1,0.000000,0.000000,0.000000,0,0,0
1185,1,0.007026,0.023419,0.030445,271236,209878,104204
27947,1,0.007026,0.021077,0.028103,5912238,1799647,6732086
12753,1,0.002342,0.004684,0.007026,2040132,2492370,65993
23969,0,0.000000,0.000000,0.000000,0,0,0
20021,0,0.000000,0.000000,0.000000,0,0,0
6560,1,0.007026,0.049180,0.056206,30647,264776,263110
11788,1,0.000000,0.000000,0.000000,0,0,0
11127,0,0.007026,0.004684,0.011710,29063,4980,63078
10417,1,0.004684,0.220141,0.224824,696634,1879724,31012
22720,0,0.002342,0.016393,0.018735,1009707,1007683,6081
26666,0,0.002342,0.000000,0.002342,1473,0,0
3348,1,0.030445,0.053864,0.084309,11076117,13052282,1968131
5200,0,0.000000,0.000000,0.000000,0,0,0
21997,0,0.002342,0.002342,0.004684,196318,3960,0
6769,0,0.000000,0.000000,0.000000,0,0,0
9199,1,0.002342,0.030445,0.032787,20211,31610,1122
12459,0,0.000000,0.000000,0.000000,0,0,0
22061,0,0.000000,0.000000,0.000000,0,0,0
20658,0,0.000000,0.000000,0.000000,0,0,0
8420,1,0.023419,0.077283,0.100703,60357862,78697687,773300
20566,1,0.004684,0.000000,0.004684,198313,0,200914
24586,1,0.002342,0.002342,0.004684,714,1097,0
4461,0,0.000000,0.004684,0.004684,0,15649,0
7208,1,0.000000,0.000000,0.000000,0,0,0
27570,1,0.004684,0.007026,0.011710,7999513,13284266,0
26436,0,0.000000,0.000000,0.000000,0,0,0
4491,0,0.000000,0.000000,0.000000,0,0,0
5992,0,0.023419,0.039813,0.063232,53557,325425,1069
12701,1,0.037471,0.046838,0.084309,1658877,1834244,81236
3256,0,0.009368,0.007026,0.016393,3538494,2758425,651741
7980,0,0.007026,0.023419,0.030445,229085,152499,82466
25467,1,0.002342,0.000000,0.002342,2965,0,2965
8271,0,0.000000,0.000000,0.000000,0,0,0
13275,1,0.000000,0.000000,0.000000,0,0,0
8619,1,0.000000,0.000000,0.000000,0,0,0
14587,0,0.002342,0.000000,0.002342,9844,0,9845
18217,1,0.000000,0.000000,0.000000,0,0,0
22649,1,0.018735,0.004684,0.023419,8324680,383000,8105545
26688,1,0.025761,0.084309,0.110070,1526308,1608904,15245
23445,0,0.000000,0.000000,0.000000,0,0,0
1655,0,0.103044,0.056206,0.159251,9299614,10504752,418817
13382,1,0.021077,0.007026,0.028103,4096337,110592,5494414
17421,1,0.002342,0.002342,0.004684,1014530,998057,28296
5266,1,0.000000,0.000000,0.000000,0,0,0
3876,0,0.100703,0.103044,0.203747,13929947,7211319,7781005
6815,1,0.000000,0.000000,0.000000,0,0,0
4572,0,0.000000,0.000000,0.000000,0,0,0
8607,1,0.000000,0.000000,0.000000,0,0,0
2054,0,0.065574,0.081967,0.147541,19607310,25603720,1171542
2668,0,0.000000,0.000000,0.000000,0,0,0
10759,0,0.000000,0.000000,0.000000,0,0,0
18310,1,0.016393,0.018735,0.035129,14104842,2549264,838685
27056,0,0.000000,0.007026,0.007026,0,18431,74
10987,1,0.004684,0.014052,0.018735,63286,50223,33752
19932,0,0.000000,0.000000,0.000000,0,0,0
12554,1,0.000000,0.000000,0.000000,0,0,0
15800,1,0.000000,0.000000,0.000000,0,0,0
18045,1,0.011710,0.063232,0.074941,2043344,5952389,33962
11973,0,0.168618,0.053864,0.222482,1862169,907360,1102393
25978,1,0.105386,0.112412,0.217799,19518574,19217689,867592
12062,1,0.000000,0.000000,0.000000,0,0,0
24247,1,0.011710,0.065574,0.077283,636319,2788112,24196
24696,1,0.000000,0.000000,0.000000,0,0,0
3291,0,0.000000,0.039813,0.039813,0,154322,49869
5350,1,0.000000,0.002342,0.002342,0,404,4
